1999.908989,-15.45
1999.936155,-15.12
1999.963321,-14.89
1999.990488,-14.82
2000.017605,-14.92
2000.044697,-15.17
2000.071789,-15.44
2000.098881,-15.65
2000.125973,-15.92
2000.153065,-15.75
2000.180157,-15.43
2000.207249,-15.15
2000.234341,-15.08
2000.261433,-15.35
2000.288525,-15.82
2000.315617,-16.25
2000.342709,-16.55
2000.369801,-16.69
2000.396892,-16.9
2000.423984,-16.94
2000.451076,-17.18
2000.478168,-17.32
2000.50526,-17.45
2000.532352,-17.5
2000.559444,-17.4
2000.586536,-17.13
2000.613628,-16.79
2000.64072,-16.28
2000.667812,-15.98
2000.694904,-15.36
2000.721996,-14.83
2000.749088,-13.91
2000.776179,-13.38
2000.803271,-13.16
2000.830363,-13.28
2000.857455,-13.8
2000.884547,-13.96
2000.911639,-14.19
2000.938731,-14.21
2000.965823,-14.03
2000.992915,-13.62
2001.020062,-13.41
2001.047228,-13.12
2001.074394,-12.79
2001.10156,-12.3
2001.128726,-11.71
2001.155892,-11.14
2001.183059,-10.72
2001.210225,-10.56
2001.237391,-10.3
2001.264557,-10.18
2001.291723,-10.2
2001.318889,-10.41
2001.346055,-10.78
2001.373222,-11.11
2001.400388,-11.19
2001.427554,-10.92
2001.45472,-10.31
2001.481886,-9.56
2001.509052,-8.97
2001.536218,-8.71
2001.563385,-8.78
2001.590551,-8.95
2001.617717,-8.96
2001.644883,-8.67
2001.672049,-8.09
2001.699215,-7.49
2001.726382,-7.21
2001.753548,-7.43
2001.780714,-7.91
2001.80788,-8.33
2001.835046,-8.51
2001.862212,-8.63
2001.889378,-8.87
2001.916545,-9.23
2001.943711,-9.54
2001.970877,-9.67
2001.998043,-9.6
2002.025209,-9.33
2002.052375,-8.88
2002.079542,-8.36
2002.106708,-7.93
2002.133874,-7.75
2002.16104,-7.85
2002.188206,-8.11
2002.215372,-8.34
2002.242538,-8.46
2002.269705,-8.54
2002.296871,-8.61
2002.324037,-8.7
2002.351203,-8.8
2002.378369,-8.91
2002.405535,-9.01
2002.432702,-8.94
2002.459868,-8.52
2002.487034,-7.74
2002.5142,-6.76
2002.541366,-5.78
2002.568532,-4.99
2002.595698,-4.56
2002.622865,-4.51
2002.650031,-4.75
2002.677197,-5.05
2002.704363,-5.2
2002.731529,-5.09
2002.758695,-4.77
2002.785861,-4.34
2002.813028,-4.03
2002.840194,-4
2002.86736,-4.21
2002.894526,-4.52
2002.921692,-4.81
2002.948858,-4.96
2002.976025,-4.93
2003.003191,-4.64
2003.030357,-4.08
2003.057523,-3.45
2003.084689,-3.02
2003.111855,-2.97
2003.139021,-3.23
2003.166188,-3.49
2003.193354,-3.56
2003.22052,-3.44
2003.247686,-3.33
2003.274852,-3.31
2003.302018,-3.4
2003.329185,-3.52
2003.356351,-3.62
2003.383517,-3.76
2003.410683,-3.95
2003.437849,-4.12
2003.465015,-4.18
2003.492181,-4.09
2003.519348,-3.93
2003.546514,-3.79
